600,14,1,90,SAG T1
500,20,1,90,O - COR T1 Post
600,12.992,2,90,O - Ax T1 POST
10000,86.5,1,90,ISO DIFFUSION TRUE AXIAL
10000,86.5,1,90,FA (color)
10000,86.5,1,90,EXP
10000,86.5,1,90,DWI
6016.66,94.6,12,90,AX T2
10002,124.908,1,90,AX FLAIR
5.825,1.704,1,65,AX 3D FIESTA Hi Res
10000,86.5,1,90,ADC
32,8,1,25,3D SPGR CORONAL
6000,86.5,1,90,ZERO-B
450,9.3,2,90,Sag T1 FSE
450,14,1,90,SAG T1
6000,86.5,1,90,ISO DIFFUSION TRUE AXIAL
6000,86.5,1,90,FA (color)
6000,86.5,1,90,EXP
6000,86.5,1,90,DWI
6016.66,199.32,12,90,AX T2
10002,129.7,1,90,AX FLAIR
6000,86.5,1,90,ADC
32,8,1,25,3D SPGR CORONAL
8525,86.5,1,90,ZERO-B
500,20,1,90,T1 SAG -POST
416.664,14,1,90,t1 sag
8525,86.5,1,90,ISO DIFFUSION TRUE AXIAL
8525,86.5,1,90,FA (color)
8525,86.5,1,90,EXP
8525,86.5,1,90,DWI
500,20,1,90,CORONAL T1 POST GAD
150,1.448,1,70,Calibration Scan
4450,94.6,12,90,Axial FSE T2
10002,124.908,1,90,axial flair
550,12.992,2,90,Axial  T1 POST -option
550,12.992,2,90,Axial  T1 POST -option
450,14,1,90,Axial  T1
8525,86.5,1,90,ADC
32,8,1,25,3D SPGR CORONAL
5000,88.4,1,90,ZERO-B
12000,25.6,1,90,SUSCEPTIBILITY EPI
416.668,10,1,90,Sag T1
5.124,1.464,1,30,Localizer
5000,88.4,1,90,FA (color)
5000,88.4,1,90,FA
5000,88.4,1,90,EXP
5000,88.4,1,90,DWI
26,3.1,1,20,COW MIP
26,3.1,1,20,COW MIP
150,1.472,1,70,Calibration Scan
6733.34,109.632,12,90,Ax T2
9002,132.184,1,90,Ax FLAIR T2
5000,88.4,1,90,Ax DIFF
5000,88.4,1,90,ADC
26,3.1,1,20,3DTOF (CHECK RAMP PULSE)
26,3.1,1,20,3D R ANT
26,3.1,1,20,3D POST VERT.
26,3.1,1,20,3D POST HORIZ.
26,3.1,1,20,3D L ANT
26,3.1,1,20,3D COW
26,3.1,1,20,3D  ANT. CIRC
8500,86.5,1,90,ZERO-B
450,20,1,90,Sag T1 Post
400,14,1,90,SAG T1
8500,86.5,1,90,ISO DIFFUSION TRUE AXIAL
8500,86.5,1,90,FA (color)
8500,86.5,1,90,EXP
8500,86.5,1,90,DWI
10002,120.876,1,90,CORONAL flair
416.664,20,1,90,COR T1 Post
4500,108.064,12,90,COR FSE T2(GENERALIZED-SEIZUR
4500,108.064,12,90,COR FSE T2(GENERALIZED-SEIZUR
150,1.448,1,70,Calibration Scan
10002,124.908,1,90,axial flair
6000,97.824,12,90,AX T2 FSE
550,14,1,90,AX T1 pre
550,14,1,90,AX T1 post gd
8500,86.5,1,90,ADC
32,8,1,25,3D SPGR CORONAL
7000,86.5,1,90,ZERO-B
750,25,1,20,SUSCEPTIBILITY-OPTIONAL
750,25,1,20,SUSCEPTIBILITY-OPTIONAL
500,14,1,90,SAG T1
7000,86.5,1,90,ISO DIFFUSION TRUE AXIAL
7000,86.5,1,90,FA (color)
7000,86.5,1,90,EXP
7000,86.5,1,90,DWI
150,1.448,1,70,Calibration Scan
6016.66,94.6,12,90,AX T2
10002,124.908,1,90,AX FLAIR
7000,86.5,1,90,ADC
32,8,1,25,3D SPGR CORONAL
10000,86.5,1,90,ZERO-B
,,,,SCREENSAVE
,,,,SCREENSAVE
,,,,Screen Save
566.664,14,1,90,SAG T1
1500,144,1,90,MRS PARIETAL GRAY
1500,144,1,90,MRS CENTRUM WHITE MATTER
1500,144,1,90,MRS BASAL GANGLIA
10000,86.5,1,90,ISO DIFFUSION TRUE AXIAL
10000,86.5,1,90,FA (color)
10000,86.5,1,90,EXP
10000,86.5,1,90,DWI
150,1.448,1,70,Calibration Scan
8000,94.6,12,90,AX T2
10002,124.908,1,90,AX FLAIR
10000,86.5,1,90,ADC
32,8,1,25,3D SPGR CORONAL
8000,81.1,1,90,ZERO-B
550,14,1,90,SAG T1
8000,81.1,1,90,ISODIFFUSION
8000,81.1,1,90,FA (color)
8000,81.1,1,90,EXP
8000,81.1,1,90,DWI
150,1.472,1,70,Calibration Scan
6800,95.84,8,90,AX T2
10002,129.528,1,90,AX FLAIR
8000,81.1,1,90,ADC
6000,94.7,1,90,ZERO-B
450,25,1,20,SUSCEP.
500,25,1,20,SUSCEP.
1500,144,1,90,SINGLE VOX#1 gray
1500,144,1,90,SINGLE VOX #3 white
1500,144,1,90,SINGLE VOX #2 basal
,,,,SCREENSAVE
,,,,SCREENSAVE
,,,,SCREENSAVE
,,,,Screen Save
500,10.128,2,90,Sag T1 FSE
6000,94.7,1,90,ISO DIFFUSION TRUE AXIAL
6000,94.7,1,90,FA (color)
6000,94.7,1,90,EXP
6000,94.7,1,90,DWI
150,1.484,1,70,Calibration Scan
6166.66,191.44,12,90,AX T2
6000,94.7,1,90,ADC
30,8,1,30,3D SPGR AX-30 DEGREE
30,8,1,10,3D SPGR AX-10 DEGREE
800,25,1,20,SUSCEP.
600,9.424,2,90,Sag T1 FSE
600,9.424,2,90,Sag T1 FSE
600,9.384,2,90,Sag T1 FSE
6016.66,202.312,12,90,AX T2
5000,86.5,1,90,ZERO-B
567,25,1,20,SUSCEP.
450,9.3,2,90,Sag T1 FSE
5000,86.5,1,90,ISO DIFFUSION TRUE AXIAL
5000,86.5,1,90,FA (color)
5000,86.5,1,90,EXP
5000,86.5,1,90,DWI
5116.66,199.144,12,90,AX T2
5000,86.5,1,90,ADC
30,8,1,30,3D SPGR AX-30 DEGREE
30,8,1,10,3D SPGR AX-10 DEGREE
,,,,PhoenixZIPReport
6460,103,15,150,T2 COR FS through orbits
762,14,1,90,T1 Coronal 3mm through orbits
500,14,1,90,T1 Coronal 3mm Post FS through orbits
662,14,1,90,T1 Axial 3mm Post FS through orbits
2530,3.39,1,7,Sag MPRAGE_reformat into coronal and Axial
11.44,5.72,1,50,sag mpr ciss
11.44,5.72,1,50,sag mpr ciss
2530,3.39,1,7,Post Sag MPRAGE_p2_1mm
80,5,1,40,LOCALIZER
2530,3.39,1,7,cor post mpr
11.44,5.72,1,50,cor mpr ciss
2530,3.39,1,7,cor mpr
11.44,5.72,1,50,CISS optic nerves
11.44,5.72,1,50,CISS optic nerves
6380,97,11,150,Ax T2 4mm
26,19.2,1,15,Ax SWI_t2_fl3d_pat2
2530,3.39,1,7,ax post mpr
11.44,5.72,1,50,ax mpr ciss
2530,3.39,1,7,ax mpr
9000,83,13,150,Ax FLAIR T2
10180,111,1,90,AX DIFFUSION_12 dir_b=1000_TRACEW
10180,111,1,90,AX DIFFUSION_12 dir_b=1000_LOWB
10180,111,1,90,AX DIFFUSION_12 dir_b=1000_FA
10180,111,1,90,AX DIFFUSION_12 dir_b=1000_EXP
,,,,AX DIFFUSION_12 dir_b=1000_ColorFA
10180,111,1,90,AX DIFFUSION_12 dir_b=1000_ADC
10180,111,1,90,AX DIFFUSION_12 dir_b=1000
7750,80.9,1,90,ZERO-B
8400,91.6,1,90,ZERO-B
516.664,8.112,3,90,Sag T1 FSE
650,14,1,90,SAG T1
3000,52.72,6,90,SAG STIR
5.012,1.356,1,80,Sag FGRE Cine (one slice)
7750,80.9,1,90,ISO DIFFUSION TRUE AXIAL
8400,91.6,1,90,ISO DIFFUSION TRUE AXIAL
8400,91.6,1,90,ISO DIFFUSION TRUE AXIAL
7750,80.9,1,90,FA (color)
8400,91.6,1,90,FA (color)
7750,80.9,1,90,EXP
8400,91.6,1,90,EXP
7750,80.9,1,90,DWI
8400,91.6,1,90,DWI
150,1.484,1,70,Calibration Scan
150,1.484,1,70,Calibration Scan
150,1.484,1,70,Calibration Scan
5000,95.56,12,90,AX T2
10002,130.548,1,90,AX FLAIR
10002,130.64,1,90,AX FLAIR
4.992,1.348,1,80,Ax FGRE Cine (one slice)
7750,80.9,1,90,ADC
8400,91.6,1,90,ADC
32,8,1,25,3D SPGR CORONAL
6000,86.5,1,90,ZERO-B
800,25,1,20,SUSCEP.
800,25,1,20,SUSCEP.
800,25,1,20,SUSCEP.
,,,,Screen Save
6550,107.008,29,90,Sag T2 frFSE
500,8.352,3,90,Sag T1 FSE   cervical
600,10.312,2,90,Sag T1 FSE
10002,124.908,1,90,O-AX FLAIR
6000,86.5,1,90,ISO DIFFUSION TRUE AXIAL
6000,86.5,1,90,FA (color)
6000,86.5,1,90,EXP
6000,86.5,1,90,DWI
150,1.448,1,70,Calibration Scan
6050,105.408,20,90,AX T2 FSE  CERVICAL
6016.66,208.12,12,90,AX T2
6000,86.5,1,90,ADC
30,8,1,30,3D SPGR AX-30 DEGREE
26,19.2,1,15,SWI_Images
5000,355,147,120,sag T2_FLAIR_SPACE_irprep_ns_p2_da-fl_iso
2530,1.64,1,7,Sag T1 MEMPRAGE 1mm nomoco RMS
2530,1.64,1,7,Sag T1 MEMPRAGE 1mm nomoco
26,19.2,1,15,mIP_Images(SW)
8693.9,90,1,90,LOWB
80,5,1,40,LOCALIZER
,,,,FA color
8693.9,90,1,90,FA
8693.9,90,1,90,EXP
8693.9,90,1,90,DWI
2530,1.64,1,7,Cor MPRAGE  MPR
5000,355,147,120,Cor FLAIR MPR
6380,97,11,150,Ax T2 4mm
8693.9,90,1,90,AX DIFFUSION_30 dir_b=1000
2530,1.64,1,7,AX  MPRAGE  MPR
5000,355,147,120,AX  FLAIR MPR
8693.9,90,1,90,ADC
26,19.2,1,15,SWI_Images
2530,1.64,1,7,Sag T1 MEMPRAGE 1mm nomoco RMS
26,19.2,1,15,mIP_Images(SW)
8440,90,1,90,LOWB
,,,,FA color
8440,90,1,90,FA
8440,90,1,90,EXP
8440,90,1,90,DWI
2530,1.64,1,7,CORONAL MPRAGE RFMRT
2530,1.64,1,7,AXIAL MPRAGE RFRMT
6380,97,11,150,Ax T2 4mm
9000,87,13,150,Ax FLAIR T2
8440,90,1,90,AX DIFFUSION_30 dir_b=1000
8440,90,1,90,ADC
5000,355,147,120,Sag T2_FLAIR_SPACE_irprep_ns_p2_da-fl_iso
2530,1.64,1,7,Sag T1 MEMPRAGE 1mm nomoco RMS
2530,3.5,1,7,Sag T1 MEMPRAGE 1mm nomoco
4000,13,1,90,relCBF
4000,13,1,90,Perfusion_Weighted
4000,13,1,90,PASL
4000,13,1,90,MoCoSeries
8440,90,1,90,LOWB
80,5,1,40,LOCALIZER
,,,,FA color
8440,90,1,90,FA
8440,90,1,90,EXP
8440,90,1,90,DWI
2530,1.64,1,7,COR MPRAGE
5000,355,147,120,COR FLAIR
5000,355,147,120,AXIAL FLAIR
6380,97,11,150,Ax T2 4mm
26,19.2,1,15,Ax SWI_t2_fl3d_pat2
2530,1.64,1,7,AX MPRAGE
8440,90,1,90,AX DIFFUSION_60 dir_b=1000
8440,90,1,90,ADC
9500,86.5,1,90,ZERO-B
416.664,14,1,90,t1 sag
9500,86.5,1,90,ISO DIFFUSION TRUE AXIAL
9500,86.5,1,90,FA (color)
9500,86.5,1,90,FA
9500,86.5,1,90,EXP
9500,86.5,1,90,DWI
150,1.448,1,70,Calibration Scan
5666.66,95.72,12,90,Axial FSE T2
10002,130.87,1,90,axial flair
5500,23.952,66,90,ASL CBF
9500,86.5,1,90,ADC
32,8,1,25,3D SPGR AX-25 DEGREE
5000,106.8,1,90,ZERO-B
7500,91.6,1,90,ZERO-B
416.664,14,1,90,t1 sag
33.333,8,1,5,O-3D SPGR AX-5 DEGREE
500,20,1,90,O - COR T1 Post
500,12.4,2,90,O - Ax T1 POST
7500,91.6,1,90,ISO DIFFUSION TRUE AXIAL
5000,106.8,1,90,FA (color)
7500,91.6,1,90,FA (color)
5000,106.8,1,90,EXP
7500,91.6,1,90,EXP
5000,106.8,1,90,DWI
7500,91.6,1,90,DWI
5000,106.8,1,90,DIFFUSION
4650,107.712,12,90,Axial FSE T2
9002,125.2,1,90,axial flair
4000,110.9,1,90,andrew
5000,106.8,1,90,ADC
7500,91.6,1,90,ADC
34,8,1,25,3D SPGR AX-25 DEGREE
,,,,PhoenixZIPReport
5000,352,147,120,Sag T2_FLAIR_SPACE_irprep_ns_p2_da-fl_iso
2200,5.84,1,7,Sag MPRAGE_1mm_iso phase oversample 50
6380,97,11,150,o- Cor T2 3 mm focal
9720,111,1,90,O- AX DIFFUSION_60 dir_b=3000
2200,5.84,1,7,mprage cor
9720,111,1,90,LOWB
9720,111,1,90,LOWB
80,5,1,40,LOCALIZER
,,,,FA color
,,,,FA color
9720,111,1,90,FA
9720,111,1,90,FA
9720,111,1,90,EXP
9720,111,1,90,EXP
9720,111,1,90,DWI
9720,111,1,90,DWI
5000,352,147,120,cor space
6380,97,11,150,Ax T2 4mm
26,19.2,1,15,Ax SWI_t2_fl3d_pat2
5000,352,147,120,ax space
2200,5.84,1,7,ax mprage
9720,111,1,90,AX DIFFUSION_12 dir_b=1000
9720,111,1,90,ADC
9720,111,1,90,ADC
8000,86.5,1,90,ZERO-B
,,,,Screen Save
550,14,1,90,SAG T1
8000,86.5,1,90,ISO DIFFUSION TRUE AXIAL
8000,86.5,1,90,FA (color)
8000,86.5,1,90,EXP
8000,86.5,1,90,DWI
150,1.448,1,70,Calibration Scan
4450,94.6,12,90,AX T2
10002,124.908,1,90,AX FLAIR
5500,23.952,66,90,ASL CBF
8000,86.5,1,90,ADC
32,8,1,25,3D SPGR CORONAL
8000,91.6,1,90,ZERO-B
,,,,SCREENSAVE
,,,,SCREENSAVE
,,,,SCREENSAVE
550,14,1,90,SAG T1
1500,144,1,90,MRS PARIETAL GRAY
1500,144,1,90,MRS CENTRUM WHITE MATTER
1500,144,1,90,MRS BASAL GANGLIA
8000,91.6,1,90,ISO DIFFUSION TRUE AXIAL
8000,91.6,1,90,FA (color)
8000,91.6,1,90,EXP
8000,91.6,1,90,DWI
150,1.484,1,70,Calibration Scan
3150,95.28,12,90,AX T2
10002,123.732,1,90,AX FLAIR
8000,91.6,1,90,ADC
32,8,1,25,3D SPGR CORONAL
6500,106.4,1,90,ZERO-B
650,12.912,2,90,SAG T1
6500,106.4,1,90,FA (color)
6500,106.4,1,90,FA
6500,106.4,1,90,EXP
6500,106.4,1,90,DWI
150,1.388,1,70,Calibration Scan
6433.34,112.608,12,90,AX T2
10002,127.008,1,90,AX FLAIR
6500,106.4,1,90,Ax DIFF Pedi
6500,106.4,1,90,ADC
10000,86.5,1,90,ZERO-B
,,,,SCREENSAVE
,,,,SCREENSAVE
,,,,SCREENSAVE
,,,,Screen Save
716.664,14,1,90,SAG T1
1500,144,1,90,O-Spect single vox.  WHITETE=144
1500,144,1,90,O-Spect single vox.  GRAY TE=144
1500,144,1,90,O-Spect single vox.  GANGLIA TE=144
10000,86.5,1,90,ISO DIFFUSION TRUE AXIAL
10000,86.5,1,90,FA (color)
10000,86.5,1,90,FA
10000,86.5,1,90,EXP
10000,86.5,1,90,DWI
10002,127.972,1,90,CORONAL flair
7500,107.392,12,90,COR FSE T2(GENERALIZED-SEIZUR
4450,107.712,12,90,COR FSE T2- FOCAL SEIZURE
150,1.448,1,70,Calibration Scan
10002,124.908,1,90,axial flair
6016.66,94.6,12,90,AX T2
10000,86.5,1,90,ADC
32,8,1,25,3D SPGR CORONAL
9825,86.5,1,90,ZERO-B
550,14,1,90,SAG T1
550,14,1,90,O-AX T1 pre
466.664,20,1,90,O - Sag T1 Post
500,20,1,90,O - COR T1 Post
600,12.992,2,90,O - Ax T1 POST
9825,86.5,1,90,ISO DIFFUSION TRUE AXIAL
9825,86.5,1,90,FA (color)
9825,86.5,1,90,FA
9825,86.5,1,90,EXP
9825,86.5,1,90,DWI
150,1.448,1,70,Calibration Scan
6016.66,94.6,12,90,AX T2
10002,124.908,1,90,AX FLAIR
9825,86.5,1,90,ADC
32,8,1,25,3D SPGR CORONAL POST
32,8,1,25,3D SPGR CORONAL
9000,86.5,1,90,ZERO-B
400,14,1,90,SAG T1
9000,86.5,1,90,ISO DIFFUSION TRUE AXIAL
9000,86.5,1,90,FA (color)
9000,86.5,1,90,EXP
9000,86.5,1,90,DWI
10002,124.908,1,90,CORONAL flair
6000,106.336,12,90,COR FSE T2(GENERALIZED-SEIZUR
6000,101.92,12,90,COR FSE T2- FOCAL SEIZURE
150,1.448,1,70,Calibration Scan
10002,127.788,1,90,axial flair
6350,97.824,12,90,AX T2 FSE
9000,86.5,1,90,ADC
32,8,1,25,3D SPGR CORONAL
10000,86.5,1,90,ZERO-B
600,14,1,90,SAG T1
10000,86.5,1,90,ISO DIFFUSION TRUE AXIAL
10000,86.5,1,90,FA (color)
10000,86.5,1,90,FA
10000,86.5,1,90,EXP
10000,86.5,1,90,DWI
150,1.448,1,70,Calibration Scan
5000,94.76,12,90,AX T2
10002,124.844,1,90,AX FLAIR
10000,86.5,1,90,ADC
32,8,1,25,3D SPGR CORONAL
9000,91.6,1,90,ZERO-B
400,14,1,90,t1 sag
9000,91.6,1,90,ISO DIFFUSION TRUE AXIAL
9000,91.6,1,90,FA (color)
9000,91.6,1,90,EXP
9000,91.6,1,90,DWI
500,20,1,90,CORONAL T1 POST GAD
150,1.484,1,70,Calibration Scan
6000,97.24,12,90,Axial FSE T2
10002,121.548,1,90,axial flair
500,20,1,90,Axial  T1 POST GAD
500,20,1,90,Axial  T1 POST GAD
500,14,1,90,Axial  T1
9000,91.6,1,90,ADC
8550,86.5,1,90,ZERO-B
450,25,1,20,SUSCEPTIBILITY-OPTIONAL
416.664,14,1,90,SAG T1
8550,86.5,1,90,ISO DIFFUSION TRUE AXIAL
8550,86.5,1,90,FA (color)
8550,86.5,1,90,FA
8550,86.5,1,90,EXP
8550,86.5,1,90,DWI
10002,130.732,1,90,CORONAL flair
4150,107.744,12,90,COR FSE T2(high res)
5050,107.744,12,90,COR FSE T2(GENERALIZED-SEIZUR
150,1.448,1,70,Calibration Scan
10002,130.548,1,90,axial flair
4366.66,94.84,12,90,AX T2
8550,86.5,1,90,ADC
32,8,1,25,3D SPGR CORONAL
,,,,3D
,,,,3D
9000,91.3,1,90,ZERO-B
,,,,SCREENSAVE
,,,,SCREENSAVE
,,,,SCREENSAVE
,,,,Screen Save
566.664,14,1,90,SAG T1
1500,144,1,90,MRS PARIETAL GRAY
1500,144,1,90,MRS CENTRUM WHITE MATTER
1500,144,1,90,MRS BASAL GANGLIA
9000,91.3,1,90,ISO DIFFUSION TRUE AXIAL
9000,91.3,1,90,FA (color)
9000,91.3,1,90,FA
9000,91.3,1,90,EXP
9000,91.3,1,90,DWI
150,1.516,1,70,Calibration Scan
5000,95.72,12,90,AX T2
10002,127.008,1,90,AX FLAIR
9000,91.3,1,90,ADC
33.333,8,1,25,3D SPGR CORONAL
7000,81.1,1,90,ZERO-B
,,,,SCREENSAVE
,,,,SCREENSAVE
,,,,SCREENSAVE
,,,,Screen Save
,,,,Screen Save
,,,,Screen Save
,,,,Screen Save
500,14,1,90,SAG T1
1500,144,1,90,MRS PARIETAL GRAY
1500,144,1,90,MRS CENTRUM WHITE MATTER
1500,144,1,90,MRS BASAL GANGLIA
7000,81.1,1,90,ISODIFFUSION
7000,81.1,1,90,FA (color)
7000,81.1,1,90,FA
7000,81.1,1,90,EXP
7000,81.1,1,90,DWI
150,1.472,1,70,Calibration Scan
4000,95.84,12,90,AX T2
10002,124.152,1,90,AX FLAIR
10002,129.528,1,90,AX FLAIR
7000,81.1,1,90,ADC
32,8,1,25,3D SPGR CORONAL
8000,86.5,1,90,ZERO-B
1500,144,1,90,SINGLE VOX#2
1500,144,1,90,SINGLE VOX#2
1500,144,1,90,SINGLE VOX#1
,,,,SCREENSAVE
,,,,SCREENSAVE
,,,,Screen Save
650,14,1,90,SAG T1
400,14,1,90,SAG T1
8000,86.5,1,90,ISO DIFFUSION TRUE AXIAL
8000,86.5,1,90,FA (color)
8000,86.5,1,90,EXP
8000,86.5,1,90,DWI
10002,129.1,1,90,CORONAL flair
6000,103.936,12,90,COR FSE T2(GENERALIZED-SEIZUR
10002,124.908,1,90,axial flair
6000,94.128,12,90,AX T2 FSE
8000,86.5,1,90,ADC
32,8,1,25,3D SPGR CORONAL
9275,91.6,1,90,ZERO-B
700,25,1,20,SUSCEPTIBILITY-OPTIONAL
566.664,14,1,90,SAG T1
40,5.2,1,60,PJN
9275,91.6,1,90,ISO DIFFUSION TRUE AXIAL
9275,91.6,1,90,EXP
9275,91.6,1,90,DWI
5350,104.92,12,90,COR FSE T2 ORBITS-F/S
40,5.2,1,60,COR 2DTOF MRV
150,1.484,1,70,Calibration Scan
5016.66,95.72,12,90,AX T2
10002,127.008,1,90,AX FLAIR
9275,91.6,1,90,ADC
32,8,1,25,3D SPGR CORONAL
8050,91.3,1,90,ZERO-B
750,25,1,20,SUSCEPTIBILITY-OPTIONAL
,,,,SCREENSAVE
,,,,SCREENSAVE
,,,,SCREENSAVE
,,,,Screen Save
500,14,1,90,SAG T1
450,14,1,90,O-AX T1 pre
1500,144,1,90,MRS PARIETAL GRAY
1500,144,1,90,MRS CENTRUM WHITE MATTER
1500,144,1,90,MRS BASAL GANGLIA
8050,91.3,1,90,ISO DIFFUSION TRUE AXIAL
8050,91.3,1,90,FA (color)
8050,91.3,1,90,EXP
8050,91.3,1,90,DWI
150,1.484,1,70,Calibration Scan
4000,95.72,12,90,AX T2
10002,127.008,1,90,AX FLAIR
8050,91.3,1,90,ADC
32,8,1,25,3D SPGR CORONAL
,,,,PhoenixZIPReport
5000,352,147,120,Sag T2_FLAIR_SPACE_irprep_ns_p2_da-fl_iso
2530,2.53,1,7,Sag MPRAGE_p2_1mm_pre
2530,3.39,1,7,Sag MPRAGE_p2_1mm_pre
9720,111,1,90,LOWB
9720,111,1,90,LOWB
9720,111,1,90,LOWB
80,5,1,40,LOCALIZER
,,,,FA color
,,,,FA color
,,,,FA color
9720,111,1,90,FA
9720,111,1,90,FA
9720,111,1,90,FA
9720,111,1,90,EXP
9720,111,1,90,EXP
9720,111,1,90,EXP
9720,111,1,90,DWI
9720,111,1,90,DWI
9720,111,1,90,DWI
5000,352,147,120,CORONAL SPACE
2530,3.39,1,7,COR MPRAGE
5000,352,147,120,AXIAL SPACE
2530,3.39,1,7,AXIAL MPRAGE
6380,97,11,150,Ax T2 4mm
26,19.2,1,15,Ax SWI_t2_fl3d_pat2
9720,111,1,90,AX DIFFUSION_60 dir_b=3000
9720,111,1,90,AX DIFFUSION_12 dir_b=1000
9720,111,1,90,AX DIFFUSION_12 dir_b=1000
9720,111,1,90,ADC
9720,111,1,90,ADC
9720,111,1,90,ADC
6675,86.5,1,90,ZERO-B
450,14,1,90,SAG T1
6675,86.5,1,90,ISO DIFFUSION TRUE AXIAL
6675,86.5,1,90,FA (color)
6675,86.5,1,90,EXP
6675,86.5,1,90,DWI
6016.66,94.6,12,90,AX T2
10002,124.908,1,90,AX FLAIR
10002,124.908,1,90,AX FLAIR
6675,86.5,1,90,ADC
32,8,1,25,3D SPGR CORONAL
6016.66,115.744,12,90,#NAME?
5000,92.3,1,90,ZERO-B
5000,92.4,1,90,ZERO-B
,,,,Screen Save
1530.65,119.136,1,90,Sag T2 SSFE
12000,30.3,1,90,O-SUSCEPTIBILITY EPI
5000,92.3,1,90,FA (color)
5000,92.4,1,90,FA (color)
5000,92.3,1,90,FA
5000,92.4,1,90,FA
5000,92.3,1,90,EXP
5000,92.4,1,90,EXP
5000,92.3,1,90,DWI
5000,92.4,1,90,DWI
833.24,123.36,1,90,Cor T2 SSFE ASSET
1157.51,121.296,1,90,Ax T2 SSFE
9002,133.424,1,90,Ax FLAIR T2
5000,92.3,1,90,Ax DIFF
5000,92.4,1,90,Ax DIFF
5000,92.3,1,90,ADC
5000,92.4,1,90,ADC
26,19.2,1,15,SWI_Images
2530,1.74,1,7,Sag T1 Pre mocoMEMPRAGE_4e_p3 RMS
11,5.2,1,2,Nav Set (include only head with chin in FOV)
11,5.2,1,2,Nav Set (include only head with chin in FOV)
26,19.2,1,15,mIP_Images(SW)
3743.1,92,1,90,LOWB
80,5,1,40,LOCALIZER
,,,,FA color
3743.1,92,1,90,FA
3743.1,92,1,90,EXP
3743.1,92,1,90,DWI
2530,1.74,1,7,COR MPRAGE REFORMAT
2530,1.74,1,7,AXIAL MPRAGE REFORMAT
7780,97,11,150,Ax T2 4 mm
9000,87,13,150,Ax FLAIR T2
3743.1,92,1,90,Ax DIFFUSION
3743.1,92,1,90,ADC
9500,91.6,1,90,ZERO-B
,,,,Screen Save
550,14,1,90,SAG T1
566.664,14,1,90,O-AX T1 pre
9500,91.6,1,90,ISO DIFFUSION TRUE AXIAL
9500,91.6,1,90,FA (color)
9500,91.6,1,90,EXP
9500,91.6,1,90,DWI
150,1.484,1,70,Calibration Scan
5000,95.64,12,90,AX T2
9002,130.088,1,90,AX FLAIR
9500,91.6,1,90,ADC
33.333,8,1,25,3D SPGR CORONAL
9400,86.5,1,90,ZERO-B
500,14,1,90,SAG T1
800,25,1,20,O-Susceptiblity
9400,86.5,1,90,ISO DIFFUSION TRUE AXIAL
9400,86.5,1,90,EXP
9400,86.5,1,90,DWI
150,1.448,1,70,Calibration Scan
4916.66,94.8,12,90,AX T2
10002,130.916,1,90,AX FLAIR
9400,86.5,1,90,ADC
32,8,1,25,3D SPGR CORONAL
8000,86.5,1,90,ZERO-B
600,14,1,90,SAG T1
6266.66,115.744,12,90,O-coronal fse T2
500,14,1,90,O-AX T1 pre
8000,86.5,1,90,ISO DIFFUSION TRUE AXIAL
8000,86.5,1,90,FA (color)
8000,86.5,1,90,EXP
8000,86.5,1,90,DWI
150,1.448,1,70,Calibration Scan
4900,94.6,12,90,AX T2
10002,124.908,1,90,AX FLAIR
8000,86.5,1,90,ADC
32,8,1,25,3D SPGR CORONAL
7925,101.6,1,90,ZERO-B
1500,40,1,60,TUMOR PERFUSION
6.524,2.48,1,65,Sag FIESTA MPR
32,8,1,25,Post Cor SPGR MPR
32,8,1,25,Post Ax SPGR MPR
1500,40,1,60,oUCBV_Research
1500,40,1,60,oTmax_Research
1500,40,1,60,oMTT_Research
1500,40,1,60,oCBF_Research
1500,40,1,60,K2_research
7925,101.6,1,90,FA (color)
7925,101.6,1,90,FA
7925,101.6,1,90,EXP
7925,101.6,1,90,DWI
6.524,2.48,1,65,Cor FIESTA MPR
1500,40,1,60,CCBV_Research
150,1.448,1,70,Calibration Scan
3166.67,95.6,12,90,AX T2 FSE
550,13,1,90,Ax T1 Pre
500,20,1,90,Ax T1 POST (2 MIN POST INJ)
11002,121.9,1,90,AX FLAIR
6.524,2.48,1,65,Ax FIESTA
5000,20,2,40,Ax EPI Susceptibility
7925,101.6,1,90,Ax DIFF Pedi
7925,101.6,1,90,Ax DIFF Pedi
1500,40,1,60,Autoperf Summary
1500,40,1,60,AUTO TTP
7925,101.6,1,90,ADC
32,8,1,25,3D SPGR SAGITTAL (8 Minutes post)
,,,,Single Voxel Te=35 over tumor
,,,,Single Voxel Te=35  CONTRA LAT
400,7.4,1,90,Pre Sag T1
450,9.1,1,90,Pre Ax T1
2530,3.39,1,7,Post Sag MPRAGE_p2_1mm
665,9.1,1,90,Post Cor T1
420,9.1,1,90,Post Ax T1  3mm
1450,40,1,80,PERFUSION
1450,40,1,80,locTTP_research
1450,40,1,80,locMTT_research
1450,40,1,80,locCBV_research
1450,40,1,80,locCBF_research
80,5,1,40,LOCALIZER
11.44,5.72,1,50,COR MRP CISS
2530,3.39,1,7,COR MPR POST
2530,3.39,1,7,COR MPR POST
11.44,5.72,1,50,Ciss
,,,,BOLUS PLOT
8250,97,11,150,Ax T2 3 mm
26,19.2,1,15,Ax SWI_t2_fl3d_pat2
2530,3.39,1,7,AX MPR POST
9000,83,13,150,Ax FLAIR T2
